0.000000	0.000000
0.050000	0.049979
0.100000	0.099833
0.150000	0.149438
0.200000	0.198669
0.250000	0.247404
0.300000	0.295520
0.350000	0.342898
0.400000	0.389418
0.450000	0.434966
0.500000	0.479426
0.550000	0.522687
0.600000	0.564642
0.650000	0.605186
0.700000	0.644218
0.750000	0.681639
0.800000	0.717356
0.850000	0.751280
0.900000	0.783327
0.950000	0.813416
1.000000	0.841471
1.050000	0.867423
1.100000	0.891207
1.150000	0.912764
1.200000	0.932039
1.250000	0.948985
1.300000	0.963558
1.350000	0.975723
1.400000	0.985450
1.450000	0.992713
1.500000	0.997495
1.550000	0.999784
1.600000	0.999574
1.650000	0.996865
1.700000	0.991665
1.750000	0.983986
1.800000	0.973848
1.850000	0.961275
1.900000	0.946300
1.950000	0.928960
2.000000	0.909297
2.050000	0.887362
2.100000	0.863209
2.150000	0.836899
2.200000	0.808496
2.250000	0.778073
2.300000	0.745705
2.350000	0.711473
2.400000	0.675463
2.450000	0.637765
2.500000	0.598472
2.550000	0.557684
2.600000	0.515501
2.650000	0.472031
2.700000	0.427380
2.750000	0.381661
2.800000	0.334988
2.850000	0.287478
2.900000	0.239249
2.950000	0.190423
3.000000	0.141120
3.050000	0.091465
3.100000	0.041581
3.150000	-0.008407
3.200000	-0.058374
3.250000	-0.108195
3.300000	-0.157746
3.350000	-0.206902
3.400000	-0.255541
3.450000	-0.303542
3.500000	-0.350783
3.550000	-0.397148
3.600000	-0.442520
3.650000	-0.486787
3.700000	-0.529836
3.750000	-0.571561
3.800000	-0.611858
3.850000	-0.650625
3.900000	-0.687766
3.950000	-0.723188
4.000000	-0.756802
4.050000	-0.788525
4.100000	-0.818277
4.150000	-0.845984
4.200000	-0.871576
4.250000	-0.894989
4.300000	-0.916166
4.350000	-0.935053
4.400000	-0.951602
4.450000	-0.965773
4.500000	-0.977530
4.550000	-0.986844
4.600000	-0.993691
4.650000	-0.998054
4.700000	-0.999923
4.750000	-0.999293
4.800000	-0.996165
4.850000	-0.990547
4.900000	-0.982453
4.950000	-0.971903
5.000000	-0.958924
