3.129521	5.633109	1.207853	8.582658	6.641933	2.277329	8.072601	1.862152	7.238020	9.645881	2.765165	9.162215	4.611754	5.626027	8.100315	8.089831	6.979893	1.351337	8.758857	5.954254	9.665711	5.263047	5.980360	1.341165	8.995305	9.244819	7.382210	7.504164	6.685266	7.331575	4.373191	8.814787	2.964685	4.581044	7.397445	8.606618	5.858373	5.470046	9.468770	3.096393	5.115927	2.233936	2.258608	8.727681	6.859962	9.358923	6.817512	3.839855	9.710259	5.576369	8.794110	9.375971	9.839416	4.774469	9.717136	8.834721	4.019288	7.099346	6.338885	9.704554	4.430922	9.712076	8.519341	6.395606	4.293120	5.916787	5.002224	9.151492	1.386833	4.470995	2.247885	5.502760	5.704931	3.506493	4.230441	2.564893	2.865416	1.047953	5.404748	2.575675	5.624321	4.198858	1.951646	5.463737	7.973327	1.668782	4.298458	1.992615	7.768129	9.637343	1.697169	2.199050	9.349419	9.216511	7.594657	3.642539	5.133297	2.596881	2.794031	5.520130	
6.067876	4.041916	1.022890	1.772807	6.548409	4.253330	3.337699	8.413825	4.301283	7.742447	9.989500	8.925604	1.941305	1.941146	4.389341	8.914632	2.609929	7.687799	9.907247	9.378057	7.325142	1.604417	1.577107	6.674561	9.820927	8.171764	9.317100	4.954224	9.768645	2.111130	9.474354	5.836521	5.153047	9.497243	6.609328	1.701456	3.750574	8.947027	9.115282	7.051857	6.689475	9.104782	5.977461	7.630780	1.045928	9.366802	6.545412	2.655857	7.054601	6.452659	2.033914	4.379744	7.057076	2.611022	1.054305	6.878003	9.782786	9.371404	1.832227	9.551431	1.482535	1.306581	5.387953	5.635581	9.803825	1.997281	6.337037	3.554398	9.944308	5.452319	9.606255	6.633783	4.557101	5.583716	4.264563	4.603029	4.950519	9.809976	6.258886	2.005120	6.262635	7.292800	5.384864	3.319711	8.903822	5.439168	9.197714	8.686608	4.810572	1.029941	8.238039	5.293107	1.336522	3.625992	9.928688	1.140347	4.623273	6.265725	3.694745	4.567581	
1.718044	3.301001	1.201365	5.275145	7.884717	4.465928	8.878175	2.835235	4.275903	5.137061	3.840355	9.538538	2.429861	8.225219	2.858249	1.333683	3.664387	2.055963	9.020291	7.474959	2.085905	7.258331	2.768066	2.422427	9.884323	2.696754	2.562774	4.507596	7.962480	5.257519	8.075177	8.680524	7.558520	8.276542	3.955669	5.443237	2.742469	2.833844	7.278472	6.018373	6.970905	1.118827	5.556911	8.400766	8.344046	7.415160	8.734450	2.008433	8.471123	7.754741	8.483393	9.557028	5.013072	1.251459	1.979455	4.897395	2.948213	3.542229	8.404990	9.910693	7.799748	6.480167	8.591217	5.358268	4.756709	2.546886	9.801505	6.499178	4.380730	7.079976	2.517551	1.351634	7.198804	7.074462	8.752401	5.542850	4.489622	7.486850	6.551283	2.960746	5.241591	5.034676	2.517774	9.254663	5.286135	3.497229	4.152057	7.234348	6.039458	2.557048	7.145041	3.839206	8.037215	5.736258	8.197474	2.793924	7.283143	7.998979	8.293103	1.663873	
5.078955	9.810654	2.015507	2.277759	6.885116	9.767908	6.820609	1.374738	7.254758	3.371892	3.335484	2.496349	7.406568	4.853258	1.751012	2.692703	7.350487	4.903069	8.927051	3.389945	6.460117	6.072092	6.229151	4.497333	1.808350	4.426625	6.291257	8.091493	2.425603	4.584360	8.755366	6.504558	4.395014	9.770874	7.782317	1.280130	9.538782	4.602926	1.654869	6.793540	6.974818	3.990353	8.289889	4.381386	7.843611	9.040901	6.074089	5.194098	3.943971	5.001141	7.584043	9.404088	1.073233	3.813194	3.901421	1.881583	7.239818	9.192678	8.973077	8.665422	3.777038	7.728443	5.169980	7.172052	7.499317	2.952297	7.452183	7.038099	6.555223	8.107052	3.831639	3.530041	2.097405	2.121528	6.911427	8.941016	1.162429	2.985516	4.135114	4.106400	6.986657	1.719157	3.510487	7.059891	4.532351	6.411908	7.941474	1.772169	5.604586	6.914550	9.437591	8.381624	4.642993	4.607571	5.553677	2.142310	6.559868	3.005860	8.180409	3.115091	
1.112911	2.012048	5.645132	2.210316	3.133576	2.556559	1.151332	3.296004	4.542075	4.286446	6.402404	1.528732	5.005604	8.912891	7.588623	8.537954	5.324800	5.530097	9.310123	9.929386	2.444647	8.747714	8.311010	6.087640	3.355285	3.864687	7.229950	8.915153	5.870547	5.410359	2.030243	5.983458	6.422407	6.675375	7.193774	8.555982	8.231934	7.345106	1.851987	2.774009	1.631552	7.254391	3.302742	5.637156	6.167282	9.891365	4.175110	1.492082	5.421461	3.485234	1.421468	6.866108	2.232948	8.732478	2.953748	4.588233	2.597166	9.183698	3.503385	7.467713	4.594058	4.533629	3.451171	1.016464	1.209004	9.644945	8.572447	8.440938	6.990051	9.424434	1.214947	7.621603	6.678824	3.517689	3.258759	2.846107	3.409053	6.433869	3.338189	7.830514	8.919103	3.759657	4.696623	1.152051	2.492135	6.650371	4.740283	4.089301	5.834069	7.243669	1.557013	9.428127	1.777297	4.008184	9.444591	1.986301	3.653128	8.017038	9.427239	9.643179	
7.441472	9.642187	7.264782	4.120296	3.159875	9.523541	5.966403	5.568929	5.957410	8.304592	3.399443	4.876513	2.064248	7.096066	5.028564	3.556383	3.746437	8.768847	6.645684	8.580506	6.012516	7.202697	8.008633	6.789813	1.210881	7.453224	7.776115	3.864009	5.470263	7.203354	3.507189	2.911735	6.845541	9.771971	6.032031	9.005416	9.295512	1.998434	4.574345	5.252922	9.303025	6.973788	9.129435	1.367273	4.069854	4.157998	3.923657	6.816290	2.926845	9.569340	5.396796	7.939361	6.772038	3.405429	4.729174	6.982919	9.858654	2.505289	9.846928	5.328916	8.708643	3.354117	7.240651	5.554183	3.126087	3.272682	4.559599	2.421599	4.271115	8.133944	6.674521	3.574141	5.107732	5.803955	3.941414	8.177586	8.961953	6.865071	4.993876	1.888799	6.434411	9.390673	8.828160	3.206449	2.796102	3.557334	9.189367	2.654755	5.062622	9.036295	6.983672	3.771265	2.390412	4.224323	8.325448	4.516499	6.497004	2.885048	5.938098	9.768120	
1.018992	2.612619	3.342260	5.126724	7.416574	6.283674	3.304310	6.378527	3.148745	7.298186	7.267326	8.583156	6.688859	6.095485	1.789604	8.484960	8.652819	9.978972	1.139716	3.715441	9.015267	7.123388	6.486706	1.405679	1.347710	4.812154	4.922179	6.844714	6.697202	9.860277	6.612834	6.716194	2.472896	8.955094	1.842918	8.889469	5.238768	4.147228	5.267997	7.387513	1.445414	2.535323	5.970669	7.134272	7.630808	6.760273	5.619233	6.283627	6.739245	5.758949	8.999068	5.754512	2.882336	5.485775	6.160192	3.230046	9.297929	1.082371	9.074761	5.995131	9.942647	5.687595	2.711325	2.415543	4.642689	3.554243	1.305012	8.881458	6.701470	5.573009	6.268971	7.146884	7.108332	2.239640	4.281157	4.739140	7.999913	8.900389	1.022767	4.739158	4.659338	9.021835	9.493671	6.541674	4.507610	5.653862	8.771721	3.805539	5.736233	7.846481	8.800670	5.678880	3.534076	1.511995	7.094423	7.176765	4.066238	7.399436	6.058223	9.767708	
2.972445	2.327194	6.914592	9.080777	3.566833	1.195749	3.819916	1.566746	9.096139	3.842683	5.305904	3.755477	2.864518	4.799575	9.297151	6.372128	9.453437	8.068871	9.177667	5.189670	5.915353	7.978337	9.868550	8.449429	8.490332	6.962974	5.626195	2.556569	4.362410	1.684418	2.324277	6.334855	3.011611	8.238870	5.415631	5.578444	8.434619	8.235547	6.145190	7.530757	2.078230	1.451095	1.286234	3.942749	5.250669	9.583385	9.314877	4.704107	7.652256	8.492544	8.893777	3.567609	6.470881	8.762327	2.017038	4.961213	5.725301	6.643233	6.517782	9.087711	7.327650	7.842059	5.422565	9.339261	6.080929	9.838197	4.917706	4.515548	8.073744	1.062896	2.046305	9.151974	1.513991	2.332539	3.094723	5.764660	1.915924	2.409600	9.468767	8.568180	9.902144	8.362543	2.135789	6.373025	7.124870	3.152827	1.334237	2.850171	8.796059	6.852019	1.937882	6.123709	4.694079	6.360447	5.462971	9.775008	6.198644	9.380676	4.290556	4.272388	
9.443573	5.336861	3.424362	9.957563	6.669400	5.519086	5.722224	7.585324	6.928686	5.190990	6.153504	6.830830	3.553534	7.289293	3.203854	9.678404	9.442119	3.538092	2.528575	8.238179	9.390111	3.466457	4.361888	4.084189	8.826905	8.824859	3.859197	5.025549	8.205535	7.149753	8.297937	7.649108	2.486613	1.722299	7.606671	8.156014	6.241385	3.328895	5.741337	3.170070	7.519885	1.894841	9.000900	1.073419	8.184134	2.204754	9.751823	7.626253	4.742846	2.280398	5.864432	4.132957	4.746856	9.226320	7.217146	3.573761	8.051179	1.076343	7.599309	6.256714	7.226095	5.897246	3.905822	8.712709	6.619545	1.512493	6.868722	2.860930	3.841387	2.610060	5.031000	1.361272	3.504901	4.031900	1.434691	1.689035	5.236655	1.186513	8.315288	8.979500	2.466912	4.179720	3.112457	6.213767	3.406040	9.329603	8.787528	1.457219	9.405946	6.386837	6.713933	6.632041	2.284083	9.619755	5.344750	7.903628	1.132247	2.213472	9.764558	3.973635	
3.823532	4.795558	4.334907	6.328434	7.827459	4.769598	7.017469	3.064113	4.956111	5.332757	2.043614	6.423023	8.512477	4.156070	2.636790	1.918517	3.485673	1.424318	2.375736	2.891619	6.811155	8.089669	8.523660	8.095238	7.709424	3.868410	5.998866	7.841671	5.081882	5.763424	1.815306	7.905415	9.558983	5.150213	4.233848	7.386441	8.919810	1.251317	9.450555	3.875921	5.584074	1.494168	9.298944	4.096551	4.650239	1.935734	5.015068	7.135912	2.360052	6.390805	9.027531	8.171207	4.480474	7.551191	6.266445	2.189898	1.419600	2.265311	9.031569	5.501483	7.028735	9.846875	3.406897	6.587717	4.997088	6.640746	3.974159	3.916898	6.892063	3.424713	6.792820	2.476137	3.918881	6.091764	5.572688	7.569120	7.027498	9.587756	4.705032	8.387550	5.978561	3.732563	6.558757	9.459035	1.283753	2.825201	1.648933	1.703354	4.090512	9.680502	6.204836	1.119247	9.527377	8.611734	6.706965	4.524465	5.252480	9.681123	7.441363	2.144542	
